"t"	"vt"	"alpha"	"beta"	"phi"	"theta"	"psi"	"p"	"q"	"r"	"x9"	"x10"	"alt"	"power"	"nz"	"ps"	"ny_r"
8.639999999999862e+00	-8.481075218649355e+00	-3.577380699502998e-01	1.135579887206976e-04	-1.388722225862804e-03	-3.311627225271210e-01	-8.292870812787762e-04	-1.266104193444850e-03	3.417431847424978e-02	-3.121699599060622e-04	5.039421248454477e+02	-3.239982366037042e+02	4.107034827224157e+01	-1.601337853831733e-03	6.560909830007151e-01	4.749292374806985e-04	-6.685533486700838e-04
8.649999999999862e+00	-8.240133384646677e+00	-3.521758767792140e-01	1.187018956334559e-04	-1.397742219517524e-03	-3.304503181590749e-01	-8.255931464500594e-04	-1.186090360586706e-03	1.056868112716807e-01	-2.588356681002961e-04	5.038641460860984e+02	-3.239470860542449e+02	4.120878329419528e+01	-1.585406596611907e-03	5.986760946701798e-01	4.452511023529510e-04	-6.593645003928263e-04
8.659999999999862e+00	-8.026830821994947e+00	-3.461295493117247e-01	1.233688171941519e-04	-1.405738003352716e-03	-3.290429376567965e-01	-8.198833187504463e-04	-1.109316722208776e-03	1.732263580020199e-01	-2.040446312522320e-04	5.037896539813353e+02	-3.238982604965794e+02	4.131892331136810e+01	-1.569633910599274e-03	5.433274662620584e-01	4.165504171149245e-04	-6.488893622506561e-04
8.669999999999861e+00	-7.839476877547805e+00	-3.396370473799611e-01	1.275295236317716e-04	-1.412781242915956e-03	-3.269803463587569e-01	-8.122645233749684e-04	-1.035786374157112e-03	2.368035364066218e-01	-1.480863635619284e-04	5.037183652490310e+02	-3.238515737699495e+02	4.140202394214921e+01	-1.554018206370981e-03	4.900120218225027e-01	3.887885753065452e-04	-6.372080508723792e-04
8.679999999999861e+00	-7.676353762569848e+00	-3.327356901751599e-01	1.311587315124789e-04	-1.418941437041197e-03	-3.243021015721124e-01	-8.028434309470255e-04	-9.654835436084270e-04	2.964474206626027e-01	-9.124747660967255e-05	5.036500079074696e+02	-3.238068470425915e+02	4.145932796043731e+01	-1.538557909937678e-03	4.386978611079444e-01	3.619261555473997e-04	-6.244019726504472e-04
8.689999999999861e+00	-7.535735528921715e+00	-3.254620405697022e-01	1.342350851394367e-04	-1.424285607697325e-03	-3.210473785446761e-01	-7.917260138313131e-04	-8.983760136398278e-04	3.522033289648334e-01	-3.380991513598857e-05	5.035843220216311e+02	-3.237639092982231e+02	4.149206308915996e+01	-1.523251462583306e-03	3.893542975698916e-01	3.359232754886854e-04	-6.105532026410715e-04
8.699999999999861e+00	-7.415904610978747e+00	-3.178518061113798e-01	1.367411066272686e-04	-1.428878052968160e-03	-3.172548182959737e-01	-7.790171650548528e-04	-8.344172127755312e-04	4.041306887200888e-01	2.395064799681768e-05	5.035210602542155e+02	-3.237225976959461e+02	4.150144008655094e+01	-1.508097320769731e-03	3.419518422136774e-01	3.107399137710111e-04	-5.957439142596138e-04
8.709999999999861e+00	-7.315166093843257e+00	-3.099397554740472e-01	1.386631181610511e-04	-1.432780155815726e-03	-3.129623960985159e-01	-7.648203741599601e-04	-7.735480095409979e-04	4.523010371015702e-01	8.176625160461110e-05	5.034599882418918e+02	-3.236827578168380e+02	4.148865109805976e+01	-1.493093956108517e-03	2.964621437680701e-01	2.863362023663547e-04	-5.800558621324312e-04
8.719999999999860e+00	-7.231859879905212e+00	-3.017596491081389e-01	1.399911399210004e-04	-1.436050241779936e-03	-3.082073092759837e-01	-7.492374543784691e-04	-7.156982507737957e-04	4.967961688194776e-01	1.393779179762267e-04	5.034008848162453e+02	-3.236442438098526e+02	4.145486824831893e+01	-1.478239855394967e-03	2.528578942277931e-01	2.626726914316301e-04	-5.635699193520129e-04
8.729999999999860e+00	-7.164370930751556e+00	-2.933441828208700e-01	1.407187670954609e-04	-1.438743479312963e-03	-3.030258829034470e-01	-7.323683157031803e-04	-6.607880806530491e-04	5.377064378474237e-01	1.965367569307962e-04	5.033435420877988e+02	-3.236069184489462e+02	4.140124244920815e+01	-1.463533520691337e-03	2.111127075057006e-01	2.397105885661374e-04	-5.463656693672301e-04
8.739999999999860e+00	-7.111137761260170e+00	-2.847249430209300e-01	1.408430293095232e-04	-1.440911817006468e-03	-2.974534919443705e-01	-7.143107786892714e-04	-6.087290752407648e-04	5.751292154945754e-01	2.530049051656172e-04	5.032877654103467e+02	-3.235706531125999e+02	4.132890240144979e+01	-1.448973469438690e-03	1.712009777220311e-01	2.174119741548972e-04	-5.285210518190738e-04
8.749999999999860e+00	-7.070659358638451e+00	-2.759323723815820e-01	1.403642356565068e-04	-1.442603952523369e-03	-2.915244983318634e-01	-6.951604241052804e-04	-5.594252249007639e-04	6.091675035779704e-01	3.085563063635380e-04	5.032333732416834e+02	-3.235353276961718e+02	4.123895376817107e+01	-1.434558234571948e-03	1.330977226146256e-01	1.957399942998713e-04	-5.101120608045029e-04
8.759999999999861e+00	-7.041500668657520e+00	-2.669957493286723e-01	1.392858367784595e-04	-1.443865352234079e-03	-2.852722150152575e-01	-6.750105252379801e-04	-5.127736131931512e-04	6.399288467313476e-01	3.629773961140697e-04	5.031801968609199e+02	-3.235008304321519e+02	4.113247921037619e+01	-1.420286358108633e-03	9.677832174036874e-02	1.746590073744920e-04	-4.912125140455887e-04
8.769999999999861e+00	-7.022296985618778e+00	-2.579431425470702e-01	1.376140199551799e-04	-1.444738089086652e-03	-2.787287684747863e-01	-6.539515607291862e-04	-4.686665741497008e-04	6.675230614149268e-01	4.160670506536345e-04	5.031280804621929e+02	-3.234670579463725e+02	4.101053236273700e+01	-1.406156444192629e-03	6.221911373556480e-02	1.541349327994015e-04	-4.718937028881239e-04
8.779999999999861e+00	-7.011756603274605e+00	-2.488014604036933e-01	1.353578975289145e-04	-1.445261185849911e-03	-2.719252461802803e-01	-6.320718124782017e-04	-4.269900334207674e-04	6.920631939346283e-01	4.676376759539298e-04	5.030768801083179e+02	-3.234339145926942e+02	4.087414660127587e+01	-1.392167075415623e-03	2.939599461633352e-02	1.341350579652609e-04	-4.522244992815831e-04
8.789999999999861e+00	-7.008663427137902e+00	-2.395964124593519e-01	1.325291951262187e-04	-1.445470546294201e-03	-2.648916042726386e-01	-6.094570526871872e-04	-3.876250772536692e-04	7.136640024677734e-01	5.175153070689270e-04	5.030264636081263e+02	-3.234013123733816e+02	4.072433110080975e+01	-1.378316840950368e-03	-1.715339279651812e-03	1.146282803140778e-04	-4.322711111460645e-04
8.799999999999860e+00	-7.011878356359619e+00	-2.303525034097087e-01	1.291420248348872e-04	-1.445398990244184e-03	-2.576566385181397e-01	-5.861904381661443e-04	-3.504488248361967e-04	7.324410399641287e-01	5.655396579822681e-04	5.029767101302272e+02	-3.233691706903522e+02	4.056206957239967e+01	-1.364604345083818e-03	-3.113943465892399e-02	9.558524101917275e-05	-4.120969691615080e-04
8.809999999999860e+00	-7.020339865472662e+00	-2.210930381229243e-01	1.252126985945210e-04	-1.445076334577456e-03	-2.502479815128861e-01	-5.623524919873002e-04	-3.153350131060558e-04	7.485100537783123e-01	6.115641505687677e-04	5.029275097097931e+02	-3.233374160281811e+02	4.038832008569609e+01	-1.351028206397964e-03	-5.890125467907240e-02	7.697840529466947e-05	-3.917626762700867e-04
8.819999999999860e+00	-7.033063931945923e+00	-2.118401299438183e-01	1.207595381081321e-04	-1.444529480048798e-03	-2.426921037890001e-01	-5.380210885813422e-04	-2.821546024688307e-04	7.619864571785672e-01	6.554558421046097e-04	5.028787627377409e+02	-3.233059816255334e+02	4.020401483203825e+01	-1.337587057948990e-03	-8.502632848397060e-02	5.878213100044211e-05	-3.713259835395673e-04
8.829999999999860e+00	-7.049143393240061e+00	-2.026147124080903e-01	1.158026871350837e-04	-1.443782506106419e-03	-2.350143200191947e-01	-5.132714483068184e-04	-2.507763809720169e-04	7.729848857470112e-01	6.970952710673105e-04	5.028303794314980e+02	-3.232748071346183e+02	4.001005993029812e+01	-1.324279547431156e-03	-1.095408898982609e-01	4.097272207219567e-05	-3.508417918066634e-04
8.839999999999860e+00	-7.067746811357186e+00	-1.934365538263451e-01	1.103639274869748e-04	-1.442856772357872e-03	-2.272387994936817e-01	-4.881761398607383e-04	-2.210675716598069e-04	7.816188295590911e-01	7.363762326149065e-04	5.027822792936906e+02	-3.232438382727658e+02	3.980733526836554e+01	-1.311104337298066e-03	-1.324720040447904e-01	2.352846730729430e-05	-3.303621753155753e-04
8.849999999999859e+00	-7.088116914319087e+00	-1.843242742455460e-01	1.044664998007207e-04	-1.441771025533674e-03	-2.193885801017677e-01	-4.628050890502910e-04	-1.928944459101925e-04	7.880003323377973e-01	7.732054947539959e-04	5.027343905643938e+02	-3.232130264697777e+02	3.959669437332618e+01	-1.298060104818886e-03	-1.538476807788093e-01	6.429665045413124e-06	-3.099364236423878e-04
8.859999999999859e+00	-7.109568676031232e+00	-1.752953643497858e-01	9.813492991119646e-05	-1.440541510958718e-03	-2.114855851131321e-01	-4.372255925775401e-04	-1.661229439070501e-04	7.922397491212607e-01	8.075024655350767e-04	5.026866496719345e+02	-3.231823285142831e+02	3.937896430352160e+01	-1.285145542056093e-03	-1.736969738949108e-01	-1.034136570131372e-05	-2.896110983429768e-04
8.869999999999859e+00	-7.131487088619870e+00	-1.663662059235689e-01	9.139486140505697e-05	-1.439182087682446e-03	-2.035506421237425e-01	-4.115023356198036e-04	-1.406193019516001e-04	7.944455543778031e-01	8.391988207069598e-04	5.026390006866027e+02	-3.231517062019073e+02	3.915494555601983e+01	-1.272359355762072e-03	-1.920500650937487e-01	-2.680028709885381e-05	-2.694301009772571e-04
8.879999999999859e+00	-7.153324700136986e+00	-1.575520966753648e-01	8.427290243016962e-05	-1.437704350009694e-03	-1.956035082113259e-01	-3.856974275715928e-04	-1.162506207262372e-04	7.947242197063386e-01	8.682380900256654e-04	5.025913947721916e+02	-3.231211259821972e+02	3.892541217085081e+01	-1.259700266876277e-03	-2.089383465213730e-01	-4.296075926317412e-05	-2.494347594965454e-04
8.889999999999858e+00	-7.174599053658945e+00	-1.488672861894015e-01	7.679651129221786e-05	-1.436117761255670e-03	-1.876629123425219e-01	-3.598704975476430e-04	-9.288521051911371e-05	7.931802301568153e-01	8.945752049987185e-04	5.025437896232183e+02	-3.230905585972091e+02	3.869111252932977e+01	-1.247167008676394e-03	-2.243945479268192e-01	-5.883447473339692e-05	-2.296639551798675e-04
8.899999999999858e+00	-7.194889742692243e+00	-1.403249828305757e-01	6.899382284048886e-05	-1.434429753317448e-03	-1.797465556825069e-01	-3.340786518835602e-04	-7.039355712997315e-05	7.899158944729512e-01	9.181761503135299e-04	5.024961489992692e+02	-3.230599787809683e+02	3.845276844282579e+01	-1.234758327743276e-03	-2.384527195145097e-01	-7.443117559945730e-05	-2.101541587238808e-04
8.909999999999858e+00	-7.213835365385056e+00	-1.319373748461103e-01	6.089350222923983e-05	-1.432645846823925e-03	-1.718711303283815e-01	-3.083764852097570e-04	-4.864901787654583e-05	7.850312653181800e-01	9.390175262814742e-04	5.024484422296516e+02	-3.230293649401428e+02	3.821107491960908e+01	-1.222472983872391e-03	-2.511482376410434e-01	-8.975869824827875e-05	-1.909395069806929e-04
8.919999999999858e+00	-7.231130296346326e+00	-1.237156491477596e-01	5.252459154368598e-05	-1.430769770639709e-03	-1.640523328826806e-01	-2.828160699577159e-04	-2.752857971969698e-05	7.786240393929356e-01	9.570860952617975e-04	5.024006437380974e+02	-3.229986988471047e+02	3.796669968148390e+01	-1.210309750441463e-03	-2.625177654298235e-01	-1.048230284676325e-04	-1.720518674194785e-04
8.929999999999858e+00	-7.246521450770034e+00	-1.156700173580096e-01	4.391638543866038e-05	-1.428803591967549e-03	-1.563048894549757e-01	-2.574469866813417e-04	-6.913424166737476e-06	7.707895511330505e-01	9.723783183141918e-04	5.023527325661119e+02	-3.229679653327179e+02	3.772028318500386e+01	-1.198267413196001e-03	-2.725992437529455e-01	-1.196283740880887e-04	-1.535209242511291e-04
8.939999999999857e+00	-7.259804679795574e+00	-1.078097417932392e-01	3.509826352601599e-05	-1.426747832066267e-03	-1.486425678362992e-01	-2.323162889308046e-04	1.331030126792932e-05	7.616205965667324e-01	9.848997474705321e-04	5.023046919309953e+02	-3.229371519990983e+02	3.747243782516468e+01	-1.186344775870290e-03	-2.814317236994893e-01	-1.341772335966198e-04	-1.353742421946909e-04
8.949999999999857e+00	-7.270821394686738e+00	-1.001431485730884e-01	2.609955433091992e-05	-1.424601608568506e-03	-1.410781877036502e-01	-2.074684833962135e-04	3.325089645806411e-05	7.512074209912518e-01	9.946646406841027e-04	5.022565087923570e+02	-3.229062489397073e+02	3.722374752112934e+01	-1.174540653707511e-03	-2.890553238225693e-01	-1.484705096639438e-04	-1.176373049693352e-04
8.959999999999857e+00	-7.279454496956983e+00	-9.267765349210984e-02	1.694931094002511e-05	-1.422362753286637e-03	-1.336236177182455e-01	-1.829454089406865e-04	5.301026488578347e-05	7.396373576694988e-01	1.001695156834581e-03	5.022081734477106e+02	-3.228752484730879e+02	3.697476600040314e+01	-1.162853883336502e-03	-2.955108693450301e-01	-1.625076070657231e-04	-1.003335440304348e-04
8.969999999999857e+00	-7.286660044901310e+00	-8.542383195646813e-02	7.642981734427997e-06	-1.420065231241340e-03	-1.262932847668233e-01	-1.587890998539124e-04	6.266590723156511e-05	7.260587221681490e-01	1.006789990499836e-03	5.021596758053821e+02	-3.228441428163316e+02	3.672601672932262e+01	-1.151283325663515e-03	-3.012659862258711e-01	-1.763349963136195e-04	-8.368954065880271e-05
8.979999999999857e+00	-7.291675777097544e+00	-7.839169584483786e-02	-1.776200957028764e-06	-1.417792876225349e-03	-1.191055867880030e-01	-1.350443618948185e-04	7.031275832135051e-05	7.114490420347099e-01	1.009451985518663e-03	5.021110034595173e+02	-3.228129229633689e+02	3.647802189764350e+01	-1.139827913619430e-03	-3.060197778520619e-01	-1.900643811368198e-04	-6.759455044772039e-05
8.989999999999856e+00	-7.293994857133025e+00	-7.158312025294265e-02	-1.126438675414244e-05	-1.415520856087579e-03	-1.120667793061345e-01	-1.117412649825614e-04	8.083757064452409e-05	6.963221809037868e-01	1.009363655194839e-03	5.020621561723639e+02	-3.227815875983247e+02	3.623123850415265e+01	-1.128486565001590e-03	-3.096131484403236e-01	-2.036673343823164e-04	-5.196468617468968e-05
8.999999999999856e+00	-7.293644892364783e+00	-6.499981331445448e-02	-2.079267844356744e-05	-1.413217204692276e-03	-1.051819461754055e-01	-8.890754451468327e-05	9.395909269038500e-05	6.806809692765416e-01	1.006591391273854e-03	5.020131361325941e+02	-3.227501370137803e+02	3.598609703568048e+01	-1.117258158699974e-03	-3.121066984062061e-01	-2.171057912580480e-04	-3.681328088401962e-05
9.009999999999856e+00	-7.290680354849679e+00	-5.864328989442649e-02	-3.033257174095924e-05	-1.410852422093638e-03	-9.845616639224740e-02	-6.657037938305330e-05	1.094226260700375e-04	6.645361356562430e-01	1.001205096884928e-03	5.019639467697728e+02	-3.227185723811455e+02	3.574301268317551e+01	-1.106141571130813e-03	-3.135609179918986e-01	-2.303443734335260e-04	-2.215348498798833e-05
9.019999999999856e+00	-7.285179107772778e+00	-5.251481164777282e-02	-3.985623770683609e-05	-1.408399514141806e-03	-9.189439466424597e-02	-4.475590783894373e-05	1.269990479067469e-04	6.479052918683240e-01	9.932778954629333e-04	5.019145925683674e+02	-3.226868956234012e+02	3.550238012914271e+01	-1.095135686099147e-03	-3.140355635129679e-01	-2.433504965725121e-04	-7.997958195161777e-06
9.029999999999855e+00	-7.277239580846045e+00	-4.661534352840836e-02	-4.933659504097151e-05	-1.405833822070742e-03	-8.550138633944109e-02	-2.348902299230633e-05	1.464817895530498e-04	6.308120050791627e-01	9.828861338552104e-04	5.018650788699763e+02	-3.226551092865191e+02	3.526457196177039e+01	-1.084239396617598e-03	-3.135895028514293e-01	-2.560941816210677e-04	5.641303682673581e-06
9.039999999999855e+00	-7.266977938013286e+00	-4.094551974621949e-02	-5.874736868276430e-05	-1.403132852328057e-03	-7.928163435616185e-02	-2.793211297445205e-06	1.676839295860804e-04	6.132849070421525e-01	9.701093323884005e-04	5.018154116824207e+02	-3.226232164152988e+02	3.502993761140238e+01	-1.073451606118206e-03	-3.122805898858930e-01	-2.685478636539733e-04	1.875311254212440e-05
9.049999999999855e+00	-7.254525332869758e+00	-3.550561842328716e-02	-6.806312988704394e-05	-1.400276112981124e-03	-7.323931906689062e-02	1.730956178796842e-05	1.904354460465851e-04	5.953568831335192e-01	9.550301207965191e-04	5.017655975024952e+02	-3.225912204382633e+02	3.479880280114762e+01	-1.062771228842524e-03	-3.101655780073075e-01	-2.806862050306847e-04	3.132720273340895e-05
9.059999999999855e+00	-7.240025339086985e+00	-3.029554246089778e-02	-7.725931377367561e-05	-1.397244961276857e-03	-6.737826989034766e-02	3.679891867253829e-05	2.145806291689146e-04	5.770643753754339e-01	9.377342156597336e-04	5.017156431567420e+02	-3.225591250647797e+02	3.457146945766385e+01	-1.052197189125224e-03	-3.073000839394475e-01	-2.924859173167331e-04	4.335432152416769e-05
9.069999999999855e+00	-7.223631408786819e+00	-2.531480594858250e-02	-8.631224901357507e-05	-1.394022480050732e-03	-6.170193204929907e-02	5.565613325907966e-05	2.399758886505563e-04	5.584467266585875e-01	9.183103348897809e-04	5.016655556576861e+02	-3.225269341914876e+02	3.434821560586019e+01	-1.041728421044266e-03	-3.037385239913573e-01	-3.039256215440504e-04	5.482631133176968e-05
9.079999999999854e+00	-7.205504437566206e+00	-2.056252570996296e-02	-9.519918809236622e-05	-1.390593372739734e-03	-5.621333974674396e-02	7.386417953909236e-05	2.664878426442841e-04	5.395455794633874e-01	8.968500827366563e-04	5.016153420765355e+02	-3.224946518190893e+02	3.412929538688481e+01	-1.031363868001955e-03	-2.995340489858525e-01	-3.149857321584008e-04	6.573617944633872e-05
9.089999999999854e+00	-7.185810456451961e+00	-1.603741753234320e-02	-1.038983377838460e-04	-1.386943874303501e-03	-5.091509524316758e-02	9.140776666559378e-05	2.939916652505432e-04	5.204043240717994e-01	8.734478067169446e-04	5.015650094322381e+02	-3.224622819794457e+02	3.391493918786026e+01	-1.021102482280284e-03	-2.947384787157857e-01	-3.256483614961013e-04	7.607815584134239e-05
9.099999999999854e+00	-7.164718468231778e+00	-1.173779673925741e-02	-1.123888891298457e-04	-1.383061675354199e-03	-4.580935346056486e-02	1.082733613347983e-04	3.223696691413476e-04	5.010675924349880e-01	8.482004280644430e-04	5.015145645965374e+02	-3.224298286727601e+02	3.370535387802643e+01	-1.010943224636903e-03	-2.894022371475298e-01	-3.358972414538076e-04	8.584773926107051e-05
9.109999999999854e+00	-7.142398442725882e+00	-7.661582861220434e-03	-1.206510459536499e-04	-1.378935856875069e-03	-4.089781187323842e-02	1.244491977554865e-04	3.515101004271504e-04	4.815807949862548e-01	8.212072476961819e-04	5.014640142144517e+02	-3.223972958144939e+02	3.350072315025128e+01	-1.000885064042279e-03	-2.835742897540754e-01	-3.457176589507036e-04	9.504173146575814e-05
